"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","TAVG","TMAX","TMIN","TOBS"
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-06-10",,,,,"65","73","60",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-06-11",,,,,"63","72","52",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-06-12",,,,,"62","74","52",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-06-13",,,,,"65","75","51",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-06-14",,,,,"58","70","46",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-06-15",,,,,"50","60","42",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-06-16",,,,,"58","70","45",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-06-17",,,,,"63","77","52",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-06-18",,,,,"64","78","53",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-06-19",,,,,"72","87","58",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-06-20",,,,,"78","93","65",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-06-21",,,,,"82","93","74",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-06-22",,,,,"78","89","70",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-06-23",,,,,"76","88","65",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-06-24",,,,,"73","86","64",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-06-25",,,,,"78","93","65",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-06-26",,,,,"83","94","73",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-06-27",,,,,"85","96","74",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-06-28",,,,,"85","94","78",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-06-29",,,,,"83","92","75",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-06-30",,,,,"82","90","75",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-01",,,,,"79","88","71",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-02",,,,,"76","85","68",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-03",,,,,"76","85","69",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-04",,,,,"76","87","69",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-05",,,,,"72","82","65",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-06",,,,,"70","78","61",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-07",,,,,"70","80","60",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-08",,,,,"72","82","63",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-09",,,,,"70","82","55",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-10",,,,,"67","80","54",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-11",,,,,"71","83","59",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-12",,,,,"72","83","63",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-13",,,,,"77","89","68",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-14",,,,,"80","90","72",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-15",,,,,"81","91","73",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-16",,,,,"77","87","69",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-17",,,,,"72","84","62",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-18",,,,,"70","81","62",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-19",,,,,"72","83","62",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-20",,,,,"74","86","65",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-21",,,,,"77","87","69",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-22",,,,,"79","93","71",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-23",,,,,"81","95","69",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-24",,,,,"82","93","75",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-25",,,,,"81","90","74",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-26",,,,,"85","95","74",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-27",,,,,"86","96","80",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-28",,,,,"87","96","81",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-29",,,,,"87","96","81",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-30",,,,,"84","94","76",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-07-31",,,,,"80","90","74",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-01",,,,,"82","93","75",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-02",,,,,"81","91","74",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-03",,,,,"80","90","72",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-04",,,,,"76","84","68",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-05",,,,,"72","80","65",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-06",,,,,"72","82","63",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-07",,,,,"74","83","65",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-08",,,,,"74","83","66",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-09",,,,,"71","80","66",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-10",,,,,"73","83","66",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-11",,,,,"74","83","66",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-12",,,,,"78","90","69",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-13",,,,,"82","96","73",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-14",,,,,"83","94","73",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-15",,,,,"79","89","72",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-16",,,,,"79","88","74",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-17",,,,,"81","90","74",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-18",,,,,"80","91","73",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-19",,,,,"77","85","72",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-20",,,,,"79","88","72",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-21",,,,,"77","86","71",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-22",,,,,"76","83","71",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-23",,,,,"76","84","70",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-24",,,,,"78","87","72",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-25",,,,,"76","83","71",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-26",,,,,"71","78","65",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-27",,,,,"72","78","67",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-28",,,,,"76","84","68",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-29",,,,,"78","88","71",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-30",,,,,"77","88","69",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-08-31",,,,,"72","81","65",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-01",,,,,"71","80","64",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-02",,,,,"70","81","64",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-03",,,,,"61","69","52",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-04",,,,,"55","67","45",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-05",,,,,"64","78","53",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-06",,,,,"72","87","62",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-07",,,,,"76","88","67",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-08",,,,,"74","84","66",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-09",,,,,"77","85","70",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-10",,,,,"76","86","70",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-11",,,,,"72","80","66",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-12",,,,,"60","69","42",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-13",,,,,"48","59","40",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-14",,,,,"60","74","48",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-15",,,,,"66","80","55",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-16",,,,,"71","84","61",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-17",,,,,"78","92","69",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-18",,,,,"81","95","73",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-19",,,,,"80","93","67",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-20",,,,,"74","83","66",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-21",,,,,"63","74","45",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-22",,,,,"49","62","40",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-23",,,,,"59","71","48",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-24",,,,,"67","78","58",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-25",,,,,"74","87","61",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-26",,,,,"79","89","72",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-27",,,,,"79","89","71",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-28",,,,,"75","86","67",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-29",,,,,"72","83","66",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-09-30",,,,,"67","77","56",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-01",,,,,"58","71","51",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-02",,,,,"50","60","42",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-03",,,,,"51","60","42",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-04",,,,,"54","69","44",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-05",,,,,"54","66","45",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-06",,,,,"58","69","49",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-07",,,,,"66","81","55",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-08",,,,,"72","83","62",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-09",,,,,"71","81","62",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-10",,,,,"64","73","56",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-11",,,,,"60","71","54",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-12",,,,,"61","70","56",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-13",,,,,"62","70","57",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-14",,,,,"58","65","53",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-15",,,,,"56","65","51",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-16",,,,,"51","53","47",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-17",,,,,"51","61","45",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-18",,,,,"51","62","43",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-19",,,,,"56","67","47",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-20",,,,,"65","79","54",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-21",,,,,"67","80","60",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-22",,,,,"66","76","59",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-23",,,,,"61","69","53",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-24",,,,,"50","56","47",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-25",,,,,"57","69","50",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-26",,,,,"62","72","54",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-27",,,,,"59","68","54",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-28",,,,,"53","57","51",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-29",,,,,"54","63","49",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-30",,,,,"48","53","44",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-10-31",,,,,"49","58","45",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-01",,,,,"47","57","42",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-02",,,,,"55","68","43",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-03",,,,,"61","75","49",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-04",,,,,"67","77","62",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-05",,,,,"63","72","56",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-06",,,,,"58","65","53",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-07",,,,,"60","69","54",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-08",,,,,"69","78","62",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-09",,,,,"69","78","62",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-10",,,,,"69","77","63",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-11",,,,,"66","74","61",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-12",,,,,"64","73","57",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-13",,,,,"63","72","54",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-14",,,,,"65","74","59",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-15",,,,,"58","70","49",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-16",,,,,"43","51","36",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-17",,,,,"43","51","37",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-18",,,,,"51","60","44",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-19",,,,,"49","55","43",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-20",,,,,"47","50","43",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-21",,,,,"43","50","39",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-22",,,,,"44","52","38",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-23",,,,,"42","48","36",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-24",,,,,"49","61","36",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-25",,,,,"51","59","40",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-26",,,,,"38","43","36",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-27",,,,,"39","44","37",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-28",,,,,"39","42","34",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-29",,,,,"40","50","35",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-11-30",,,,,"43","53","38",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-01",,,,,"39","48","35",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-02",,,,,"38","45","33",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-03",,,,,"47","57","37",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-04",,,,,"53","65","44",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-05",,,,,"47","56","43",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-06",,,,,"41","50","32",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-07",,,,,"38","44","30",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-08",,,,,"47","50","41",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-09",,,,,"51","56","47",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-10",,,,,"52","54","51",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-11",,,,,"51","59","46",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-12",,,,,"50","55","48",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-13",,,,,"50","58","45",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-14",,,,,"49","56","46",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-15",,,,,"47","51","45",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-16",,,,,"34","48","29",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-17",,,,,"33","41","28",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-18",,,,,"34","42","27",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-19",,,,,"46","56","37",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-20",,,,,"56","66","49",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-21",,,,,"53","65","46",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-22",,,,,"49","56","44",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-23",,,,,"39","48","31",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-24",,,,,"32","38","29",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-25",,,,,"33","41","27",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-26",,,,,"38","47","30",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-27",,,,,"46","57","38",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-28",,,,,"51","56","45",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-29",,,,,"58","70","53",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-30",,,,,"48","56","41",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2016-12-31",,,,,"35","41","31",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2017-01-01",,,,,"33","37","30",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2017-01-02",,,,,"34","36","30",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2017-01-03",,,,,"39","42","34",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2017-01-04",,,,,"46","48","43",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2017-01-05",,,,,"39","48","29",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2017-01-06",,,,,"40","51","28",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2017-01-07",,,,,"45","48","40",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2017-01-08",,,,,"49","51","46",
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2017-01-09",,,,,"43","48","40",
