"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","EVAP","MNPN","MXPN","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WDMV","WSF2","WSF5"
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-08",,,,,,"0.00",,,,"57","36",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-09",,,,,,"0.00",,,,"68","36",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-10",,,,,,"0.00",,,,"75","44",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-11",,,,,,"0.00",,,,"75","44",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-12",,,,,,"0.00",,,,"76","43",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-13",,,,,,"0.00",,,,"75","45",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-14",,,,,,"0.11",,,,"60","47",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-15",,,,,,"0.27",,,,"56","45",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-16",,,,,,"0.07",,,,"56","42",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-17",,,,,,"0.00",,,,"58","38",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-18",,,,,,"0.18",,,,"58","37",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-19",,,,,,"0.20",,,,"63","41",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-20",,,,,,"0.00",,,,"65","37",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-21",,,,,,"0.00",,,,"67","39",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-22",,,,,,"0.00",,,,"70","42",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-23",,,,,,"0.00",,,,"69","44",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-24",,,,,,"0.15",,,,"57","44",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-25",,,,,,"0.00",,,,"59","35",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-26",,,,,,"0.11",,,,"61","33",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-27",,,,,,"0.00",,,,"61","33",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-28",,,,,,"0.03",,,,"60","44",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-29",,,,,,"0.11",,,,"63","46",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-30",,,,,,"0.00",,,,"64","50",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-03-31",,,,,,"0.00",,,,"69","49",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-01",,,,,,"0.00",,,,"69","40",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-02",,,,,,"0.00",,,,"68","39",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-03",,,,,,"0.00",,,,"67","38",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-04",,,,,,"0.17",,,,"67","41",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-05",,,,,,"0.78",,,,"57","48",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-06",,,,,,"0.10",,,,"60","37",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-07",,,,,,"0.06",,,,"66","39",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-08",,,,,,"0.00",,,,"67","44",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-09",,,,,,"0.00",,,,"65","52",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-10",,,,,,"0.00",,,,"70","52",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-11",,,,,,"0.00",,,,"69","49",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-12",,,,,,"0.00",,,,"68","50",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-13",,,,,,"0.00",,,,"75","46",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-14",,,,,,"0.00",,,,"83","44",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-15",,,,,,"0.00",,,,"84","45",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-16",,,,,,"0.00",,,,"77","54",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-17",,,,,,"0.00",,,,"64","52",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-18",,,,,,"0.00",,,,"63","54",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-19",,,,,,"0.00",,,,"65","43",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-20",,,,,,"0.00",,,,"68","51",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-21",,,,,,"0.00",,,,"73","44",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-22",,,,,,"0.00",,,,"80","45",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-23",,,,,,"0.00",,,,"83","52",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-25",,,,,,"0.00",,,,"87","54",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-26",,,,,,"0.00",,,,"85","52",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-27",,,,,,"0.00",,,,"83","47",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-28",,,,,,"0.00",,,,"86","54",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-29",,,,,,"0.00",,,,"84","53",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-04-30",,,,,,"0.00",,,,"78","50",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-01",,,,,,"0.00",,,,"78","44",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-02",,,,,,"0.00",,,,"78","44",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-03",,,,,,"0.00",,,,"74","44",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-04",,,,,,"0.00",,,,"83","43",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-05",,,,,,"0.00",,,,"80","43",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-06",,,,,,"0.00",,,,"87","45",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-07",,,,,,"0.00",,,,"91","48",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-08",,,,,,"0.00",,,,"94","48",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-09",,,,,,"0.00",,,,"95","53",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-10",,,,,,"0.00",,,,"73","53",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-11",,,,,,"0.10",,,,"70","48",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-12",,,,,,"0.50",,,,"66","54",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-13",,,,,,"0.08",,,,"67","49",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-14",,,,,,"0.01",,,,"67","49",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-15",,,,,,"0.00",,,,"76","49",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-16",,,,,,"0.00",,,,"77","49",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-17",,,,,,"0.21",,,,"73","58",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-18",,,,,,"0.30",,,,"69","51",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-19",,,,,,"0.30",,,,"73","49",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-20",,,,,,"0.00",,,,"75","48",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-21",,,,,,"0.00",,,,"82","48",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-22",,,,,,"0.00",,,,"82","48",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-23",,,,,,"0.00",,,,"83","47",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-24",,,,,,"0.00",,,,"89","51",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-25",,,,,,"0.00",,,,"96","57",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-26",,,,,,"0.00",,,,"99","57",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-27",,,,,,"0.00",,,,"99","57",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-28",,,,,,"0.00",,,,"99","57",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-29",,,,,,"0.00",,,,"82","54",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-30",,,,,,"0.00",,,,"75","61",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-05-31",,,,,,"0.00",,,,"73","58",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-01",,,,,,"0.00",,,,"82","56",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-02",,,,,,"0.00",,,,"94","59",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-03",,,,,,"0.00",,,,"98","60",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-04",,,,,,"0.00",,,,"98","58",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-05",,,,,,"0.00",,,,"98","53",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-06",,,,,,"0.00",,,,"74","52",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-07",,,,,,"0.00",,,,"74","47",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-08",,,,,,"0.00",,,,"83","52",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-09",,,,,,"0.00",,,,"91","50",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-10",,,,,,"0.00",,,,"93","50",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-11",,,,,,"0.00",,,,"90","58",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-12",,,,,,"0.00",,,,"84","56",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-13",,,,,,"0.00",,,,"84","53",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-14",,,,,,"0.00",,,,"82","51",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-15",,,,,,"0.00",,,,"80","56",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-16",,,,,,"0.00",,,,"80","52",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-17",,,,,,"0.00",,,,"92","57",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-18",,,,,,"0.00",,,,"95","54",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-19",,,,,,"0.00",,,,"95","54",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-20",,,,,,"0.00",,,,"79","54",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-21",,,,,,"0.00",,,,"84","59",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-22",,,,,,"0.00",,,,"84","58",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-23",,,,,,"0.00",,,,"79","57",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-25",,,,,,"0.00",,,,"85","56",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-26",,,,,,"0.00",,,,"80","56",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-27",,,,,,"0.00",,,,"80","54",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-28",,,,,,"0.00",,,,"79","52",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-29",,,,,,"0.00",,,,"83","53",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-06-30",,,,,,"0.00",,,,"85","55",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-01",,,,,,"0.00",,,,"85","55",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-02",,,,,,"0.00",,,,"75","55",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-03",,,,,,"0.00",,,,"77","52",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-04",,,,,,"0.00",,,,"89","52",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-05",,,,,,"0.00",,,,"90","54",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-06",,,,,,"0.00",,,,"89","53",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-07",,,,,,"0.00",,,,"84","50",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-08",,,,,,"0.00",,,,"85","57",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-09",,,,,,"0.00",,,,"87","57",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-10",,,,,,"0.00",,,,"86","59",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-11",,,,,,"0.00",,,,"92","55",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-12",,,,,,"0.00",,,,"91","53",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-13",,,,,,"0.00",,,,"89","58",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-14",,,,,,"0.00",,,,"77","56",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-15",,,,,,"0.00",,,,"76","55",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-16",,,,,,"0.00",,,,"79","57",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-17",,,,,,"0.00",,,,"79","54",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-18",,,,,,"0.00",,,,"81","54",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-19",,,,,,"0.00",,,,"81","56",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-20",,,,,,"0.00",,,,"79","56",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-21",,,,,,"0.00",,,,"79","56",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-22",,,,,,"0.00",,,,"78","58",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-23",,,,,,"0.00",,,,"75","57",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-24",,,,,,"0.00",,,,"76","56",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-25",,,,,,"0.00",,,,"79","55",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-26",,,,,,"0.00",,,,"81","55",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-27",,,,,,"0.00",,,,"81","54",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-28",,,,,,"0.00",,,,"81","54",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-29",,,,,,"0.00",,,,"81","54",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-30",,,,,,"0.00",,,,"81","55",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-07-31",,,,,,"0.00",,,,"83","54",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-01",,,,,,"0.00",,,,"83","53",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-02",,,,,,"0.00",,,,"83","55",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-03",,,,,,"0.00",,,,"88","56",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-04",,,,,,"0.00",,,,"86","54",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-05",,,,,,"0.00",,,,"88","56",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-06",,,,,,"0.00",,,,"79","59",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-07",,,,,,"0.00",,,,"81","58",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-09",,,,,,"0.00",,,,"86","57",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-10",,,,,,"0.00",,,,"83","57",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-11",,,,,,"0.00",,,,"87","57",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-12",,,,,,"0.00",,,,"84","56",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-13",,,,,,"0.00",,,,"97","54",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-14",,,,,,"0.00",,,,"104","67",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-15",,,,,,"0.00",,,,"107","68",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-16",,,,,,"0.01",,,,"104","70",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-17",,,,,,"0.00",,,,"101","69",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-18",,,,,,"0.00",,,,"97","66",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-19",,,,,,"0.00",,,,"100","63",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-20",,,,,,"0.00",,,,"101","59",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-21",,,,,,"0.00",,,,"92","59",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-22",,,,,,"0.00",,,,"91","60",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-23",,,,,,"0.00",,,,"90","59",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-24",,,,,,"0.00",,,,"85","65",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-26",,,,,,"0.00",,,,"80","57",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-27",,,,,,"0.00",,,,"74","55",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-28",,,,,,"0.00",,,,"75","54",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-29",,,,,,"0.00",,,,"75","54",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-30",,,,,,"0.00",,,,"76","53",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-08-31",,,,,,"0.00",,,,"78","53",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-09-01",,,,,,"0.00",,,,"76","55",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-09-02",,,,,,"0.00",,,,"78","59",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-09-04",,,,,,"0.00",,,,"82","55",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-09-05",,,,,,"0.00",,,,"102","56",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-09-06",,,,,,"0.00",,,,"110","67",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-09-07",,,,,,"0.00",,,,"111","68",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-09-08",,,,,,"0.00",,,,"107","63",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-09-09",,,,,,"0.00",,,,"95","62",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-09-10",,,,,,"0.00",,,,"95","57",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-09-11",,,,,,"0.00",,,,"82","51",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-09-12",,,,,,"0.00",,,,"88","53",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-09-13",,,,,,"0.00",,,,"89","53",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-09-14",,,,,,"0.00",,,,"77","53",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-09-15",,,,,,"0.00",,,,"82","49",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-09-16",,,,,,"0.00",,,,"87","53",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-09-17",,,,,,"0.00",,,,"88","52",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-09-18",,,,,,"0.00",,,,"82","61",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-09-19",,,,,,"0.00",,,,"85","57",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-09-20",,,,,,"0.00",,,,"88","55",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-09-21",,,,,,"0.00",,,,"87","55",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-09-22",,,,,,"0.00",,,,"87","55",,,,,
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2020-09-23",,,,,,"0.00",,,,"85","52",,,,,
